ticker,side,entry_date,expiry,strike,contracts,entry_straddle,pnl,hedge_cost
XLK,1,2017-12-27,2018-01-26,64.0,68.54347849928168,1.77,-649.0781445760288,104.06132400639373
IWM,-1,2018-01-04,2018-02-02,154.5,28.811844480117347,4.01,2604.649125543255,138.4913217110963
QQQ,1,2018-01-04,2018-02-02,160.5,27.725364516457446,4.17,-2137.432322759508,107.03281911007352
XLF,-1,2018-01-04,2018-02-02,28.5,157.12790305585486,0.95,-2913.439186991949,98.89520830603234
XLK,1,2018-01-04,2018-02-02,65.5,68.04835679549944,1.78,-1822.483436337913,131.12667322947703
GLD,-1,2018-01-11,2018-02-09,125.5,35.464388434353644,2.74,-268.8549458061357,180.33541379422851
HYG,1,2018-01-11,2018-02-09,87.5,50.76026697463936,0.9299999999999999,117.71771908943843,124.57859823289297
IWM,-1,2018-01-11,2018-02-09,157.5,28.25855948941078,4.24,5937.2325119983,166.11734807096335
QQQ,1,2018-01-11,2018-02-09,163.0,27.32035758413946,4.77,-11893.007956346562,199.25891973065845
XLK,1,2018-01-11,2018-02-09,66.5,66.92550776048111,1.93,-11961.090845789198,197.82155213570672
GLD,-1,2018-01-19,2018-02-16,126.0,36.54578587619399,2.8200000000000003,3160.9888534205543,238.05292338292935
IWM,-1,2018-01-19,2018-02-16,159.0,28.45677055152238,4.4399999999999995,4344.539719300146,113.8135408867733
QQQ,1,2018-01-19,2018-02-16,166.0,27.31297766300986,5.359999999999999,-7250.073414727445,163.34192817386088
XLF,-1,2018-01-19,2018-02-16,30.0,173.3130487741048,0.93,11564.114759876498,176.97998239486049
XLK,1,2018-01-19,2018-02-16,68.0,66.56347552933606,2.12,-8750.642990553972,165.6087682743033
GLD,-1,2018-01-26,2018-02-23,128.0,35.43004815297844,3.11,2516.9718201372348,208.91347933347575
HYG,1,2018-01-26,2018-02-23,88.0,61.820859223394,0.9,-73.23074460900344,124.68429272448856
QQQ,1,2018-01-26,2018-02-23,171.0,26.492262802187305,5.84,-3401.5940672792262,113.75789967115152
TLT,-1,2018-01-26,2018-02-23,123.5,36.62264502658987,2.98,1989.037588215715,112.61493539582303
XLF,-1,2018-01-26,2018-02-23,30.0,153.02893226204918,0.95,9628.418537634094,112.55076598632044
XLK,1,2018-01-26,2018-02-23,69.0,65.69356108502637,2.37,-4551.608323226657,128.06843225693117
GLD,-1,2018-02-02,2018-03-02,126.0,36.033392288767566,3.15,-1821.4782008318386,200.59867329013264
QQQ,1,2018-02-02,2018-03-02,164.5,27.543366893456913,6.66,-5560.421942921206,176.20093186040958
SPY,1,2018-02-02,2018-03-02,275.5,16.471487229688893,8.69,-9938.532492583085,216.53461384706546
TLT,-1,2018-02-02,2018-03-02,119.5,37.82439811359136,3.6500000000000004,-3164.470193602677,134.4336121142772
GLD,1,2018-02-09,2018-03-09,124.5,36.4303661965838,3.51,3259.5184943672207,160.68089777027217
SPY,-1,2018-02-09,2018-03-09,262.0,17.296682171181942,13.3,-6881.227819547728,145.2372499755944
XLK,-1,2018-02-09,2018-03-09,63.5,71.34224730932715,4.33,-9221.659249134551,122.97426082754157
GLD,1,2018-02-16,2018-03-16,128.0,35.40217508131526,3.4299999999999997,1812.368741384007,135.9421358776546
HYG,1,2018-02-16,2018-03-16,86.0,52.61211246575609,1.2000000000000002,3212.420248620642,144.9973700183564
IWM,-1,2018-02-16,2018-03-16,153.0,29.62988071543362,5.33,682.6592288811825,182.92570614968767
QQQ,1,2018-02-16,2018-03-16,165.0,27.456023686860753,6.359999999999999,1325.753891768902,157.59280532635873
TLT,-1,2018-02-16,2018-03-16,119.0,38.315024754188045,2.87,-2660.413566675944,217.2921826084884
XLF,-1,2018-02-16,2018-03-16,29.0,156.02030885156262,1.1600000000000001,-4927.319915280057,183.62409684274186
GLD,1,2018-02-26,2018-03-29,126.0,34.73316075583526,3.04,-2569.904509078381,228.84030587271747
QQQ,1,2018-02-26,2018-03-29,170.0,25.295706812639757,6.15,-8235.425506543965,158.52020861116446
XLF,-1,2018-02-26,2018-03-29,30.0,162.4963600815342,1.14,5575.452207063246,136.48632251367573
XLK,-1,2018-02-26,2018-03-29,69.0,62.402379277917106,2.55,5554.523055041555,173.1584107654089
EEM,1,2018-03-05,2018-04-06,48.0,88.26402665432383,2.39,-7375.229267150847,198.90210276686543
QQQ,1,2018-03-05,2018-04-06,168.0,25.20197238700532,6.640000000000001,-13118.276091128715,173.41193807653607
XLF,-1,2018-03-05,2018-04-06,29.0,147.16153362332003,1.28,5946.88269444409,141.2288728350699
IWM,-1,2018-03-12,2018-04-13,159.5,26.518356218321173,5.1899999999999995,2628.4424825891115,111.07048340205478
QQQ,1,2018-03-12,2018-04-13,174.0,24.345442350601147,6.380000000000001,-6538.34584981638,90.15274176764954
XLF,-1,2018-03-12,2018-04-13,29.5,143.84333274645252,1.19,4236.887245929526,94.87675664354816
GLD,-1,2018-03-19,2018-04-20,125.0,33.9332874283821,2.9299999999999997,1863.2027455382236,187.2769964927911
QQQ,1,2018-03-19,2018-04-20,167.0,25.384850838870317,7.51,-11258.368239041743,216.3920070806472
XLE,-1,2018-03-19,2018-04-20,66.5,63.73563478461498,2.95,9993.581757741622,206.84359348953237
HYG,1,2018-03-26,2018-04-27,85.5,51.56665159889107,1.28,2952.551084155918,178.7431088512198
QQQ,1,2018-03-26,2018-04-27,164.5,25.770500600736135,8.59,-5714.80150898444,221.478145742386
TLT,-1,2018-03-26,2018-04-27,120.0,35.46474814673639,2.8600000000000003,-718.6814215171768,195.10872690491271
XLF,-1,2018-03-26,2018-04-27,27.5,155.96531456176396,1.5699999999999998,-8319.179815053812,205.2687633204516
XLK,1,2018-03-26,2018-04-27,67.0,63.53550160516092,3.37,-4280.973644445945,220.25720033988947
EEM,1,2018-04-03,2018-05-04,48.0,89.77140967326439,2.59,8478.079087257829,152.68004850923802
GLD,-1,2018-04-03,2018-05-04,126.5,34.01349900537726,3.16,-1771.6079320615618,186.8798094420929
IWM,-1,2018-04-03,2018-05-04,150.0,28.70781530080623,6.859999999999999,-4999.90224519803,150.0632386262507
QQQ,1,2018-04-03,2018-05-04,157.5,27.36591468052156,9.43,4193.225846003573,184.65076590353718
XLF,-1,2018-04-03,2018-05-04,27.5,158.36927788043627,1.54,-12173.717605545184,173.17965678210106
IWM,-1,2018-04-10,2018-05-11,153.5,28.052724085019726,6.35,-6207.418532734795,168.98545915660833
QQQ,1,2018-04-10,2018-05-11,161.5,26.67290030128641,8.649999999999999,3183.9653262111938,187.42018905965116
XLF,-1,2018-04-10,2018-05-11,28.0,155.43358509429223,1.48,-8504.776641286626,182.98726498566282
EEM,1,2018-04-17,2018-05-18,48.0,89.67530544754165,2.08,-2703.97680927694,159.85280698197585
HYG,1,2018-04-17,2018-05-18,87.0,76.61996832836988,1.1,1425.0420034420756,127.3213854529941
IWM,-1,2018-04-17,2018-05-18,157.0,27.453426223282115,4.78,-2474.7465717836044,172.57280400455437
QQQ,1,2018-04-17,2018-05-18,166.0,25.944590656626456,6.9,1276.1499843787913,189.2868654497962
SPY,-1,2018-04-17,2018-05-18,271.0,15.87867069612283,7.64,-2972.527837457228,177.12461100019686
XLF,-1,2018-04-17,2018-05-18,28.0,158.07557530024874,1.2,-11395.332639027472,147.8576750370845
GLD,-1,2018-04-24,2018-05-25,126.5,34.01964103563407,3.27,-949.8024405037327,123.53010592899747
IWM,-1,2018-04-24,2018-05-25,154.0,27.962641910407694,5.75,-3790.831556697055,120.28041302499862
QQQ,1,2018-04-24,2018-05-25,157.5,27.339842111318212,8.33,2932.2524925821563,106.62395364081401
XLE,1,2018-04-24,2018-05-25,72.5,59.464486619301226,3.54,2929.021853987318,124.81447358111787
XLF,-1,2018-04-24,2018-05-25,27.5,156.99829311455727,1.2799999999999998,-10527.35420430124,134.35086463355972
GLD,-1,2018-05-01,2018-06-01,123.5,35.08996259339807,2.94,-3105.797385772545,134.09032435968362
IWM,-1,2018-05-01,2018-06-01,154.0,27.969588554486354,5.01,-1232.5933007549218,113.5776948992253
QQQ,1,2018-05-01,2018-06-01,162.0,26.584802489273297,6.88,2158.934366424611,113.18294507771213
TLT,1,2018-05-01,2018-06-01,118.5,36.34121317435845,2.56,-2373.6851812481714,203.5485877106809
XLF,-1,2018-05-01,2018-06-01,27.5,156.45955802052373,1.07,168.57600663578154,205.84495218595904
EEM,1,2018-05-08,2018-06-08,46.5,92.59307270482144,1.8,-1093.9334757569236,225.89425259056904
GLD,-1,2018-05-08,2018-06-08,124.5,34.790694658146286,2.91,-1746.098502075519,146.8437883364753
QQQ,1,2018-05-08,2018-06-08,165.5,26.028378637114532,6.390000000000001,2193.89762957317,126.87182447950275
XLE,-1,2018-05-08,2018-06-08,74.5,57.832718860695444,3.4299999999999997,583.658248859307,171.50488856571965
XLF,-1,2018-05-08,2018-06-08,27.5,158.5643960139448,1.09,2614.1728674341766,223.06468074168816
EEM,-1,2018-05-15,2018-06-15,46.5,92.60536870364523,1.97,-2354.85099592444,179.47865288822254
GLD,-1,2018-05-15,2018-06-15,122.0,35.98257176939835,3.04,-3908.8052494398307,99.59621545385251
HYG,1,2018-05-15,2018-06-15,85.0,50.47892383780354,1.1400000000000001,1909.2335978984356,113.6637933911781
QQQ,1,2018-05-15,2018-06-15,167.0,25.81268262795618,6.3,1369.4678087340108,112.96323797594906
XLE,1,2018-05-15,2018-06-15,77.0,56.01160201919585,3.4299999999999997,1767.8218086638922,228.30783444583582
XLK,-1,2018-05-15,2018-06-15,69.0,62.4127547704253,2.66,-4303.467734752785,119.0813588579864
GLD,-1,2018-05-22,2018-06-22,122.5,35.1923058920859,2.75,29.472710830241432,175.1925783157258
QQQ,1,2018-05-22,2018-06-22,168.5,25.508945553553556,5.82,622.1561121494669,106.40212173766736
XLE,1,2018-05-22,2018-06-22,78.0,55.49390183062173,3.36,530.7492663068945,148.35383237267843
XLF,-1,2018-05-22,2018-06-22,28.5,153.6019503761251,0.99,1296.0956644620908,124.35987591420043
EEM,1,2018-05-30,2018-06-29,45.5,96.46516893559175,1.9,2247.049035473711,146.78265364296854
GLD,-1,2018-05-30,2018-06-29,123.0,36.3903455539877,2.76,-312.44815447090565,139.83520829979358
QQQ,1,2018-05-30,2018-06-29,170.0,25.724739219314873,5.6,1152.3403262066718,147.9901132135483
TLT,-1,2018-05-30,2018-06-29,121.5,35.96397847915527,2.98,-3729.0054454354904,176.1045190033662
XLE,-1,2018-05-30,2018-06-29,77.0,57.40246718100043,3.56,-3391.7849262719355,177.59394344180834
IWM,1,2018-06-06,2018-07-06,166.5,26.172414233522005,4.36,850.4965773354645,136.58632598506162
QQQ,1,2018-06-06,2018-07-06,175.0,25.00528361642815,5.07,-2417.044068032517,152.94440377351734
SPY,-1,2018-06-06,2018-07-06,277.0,15.797957519987339,5.53,7.322084380315649,135.4858433254625
TLT,-1,2018-06-06,2018-07-06,118.5,36.883318294775016,2.66,-1171.1917920232443,116.882138567086
XLE,-1,2018-06-06,2018-07-06,76.0,58.2115547607738,3.16,-718.0415084127383,229.76030934784433
EEM,-1,2018-06-13,2018-07-13,46.0,96.59034162265206,1.74,-1706.6357608643318,91.58120953709854
IWM,-1,2018-06-13,2018-07-13,167.0,26.268794600144552,4.28,-3263.8788848350364,178.44549359301476
QQQ,1,2018-06-13,2018-07-13,176.0,24.86495222821053,5.57,-3450.4339187428377,221.08368718796044
TLT,-1,2018-06-13,2018-07-13,119.0,36.72448986561995,2.7,-1556.2612981424254,106.3978655028725
XLK,1,2018-06-13,2018-07-13,72.0,61.29639922884226,2.24,-1370.6289126721908,187.0492201202734
EEM,-1,2018-06-20,2018-07-20,44.0,99.63610900270034,1.76,-206.49161577844876,246.64479234699036
HYG,1,2018-06-20,2018-07-20,86.0,54.22015530170643,0.76,2594.5441839603254,136.9831902237156
QQQ,1,2018-06-20,2018-07-20,177.5,24.660563374515984,5.869999999999999,-353.9303050353777,161.1899556632663
TLT,-1,2018-06-20,2018-07-20,120.0,36.324643509948594,2.48,-3058.8349506457225,104.34351744963226
XLF,-1,2018-06-20,2018-07-20,27.5,160.15333721117946,1.05,-3503.3602942849548,171.18965282600172
XLK,1,2018-06-20,2018-07-20,71.5,61.290192882688615,2.42,579.5979362821387,173.20066095699488
IWM,1,2018-06-27,2018-07-27,164.0,26.654992490755514,6.16,6293.301396944975,130.40713668285653
QQQ,1,2018-06-27,2018-07-27,171.0,25.602613842534502,7.83,5074.062779635331,100.08582592342485
TLT,-1,2018-06-27,2018-07-27,122.0,35.7655658716959,2.5700000000000003,-819.357870825072,167.3893090436023
QQQ,1,2018-07-05,2018-08-03,173.0,25.73659816836749,7.23,2694.506029011747,132.8743605343268
SPY,-1,2018-07-05,2018-08-03,273.0,16.31428996718805,7.22,-2026.0281422585385,120.62248058648437
XLE,-1,2018-07-05,2018-08-03,75.0,59.40209180902179,3.45,-10183.610846625876,153.36324207469175
XLF,-1,2018-07-05,2018-08-03,26.5,168.12577421919028,1.1,-1813.5603353103852,102.94181739960534
XLK,1,2018-07-05,2018-08-03,70.0,63.62727650441923,2.8,3035.9279032197483,129.29957765550023
EEM,-1,2018-07-12,2018-08-10,44.0,102.11669528316857,1.65,4042.901961330462,188.25179598187145
HYG,1,2018-07-12,2018-08-10,85.5,53.11579370505607,0.91,2002.9661305078284,109.21480610631914
QQQ,1,2018-07-12,2018-08-10,179.0,24.887663309735682,6.0600000000000005,2362.257358585211,194.69835755110373
SPY,-1,2018-07-12,2018-08-10,279.0,15.99253289448117,6.02,-2807.64490273261,142.4912693458872
XLE,-1,2018-07-12,2018-08-10,76.0,58.5704499428821,3.12,-6906.37593231854,222.1037498149174
EEM,-1,2018-07-19,2018-08-17,43.5,103.27326684738112,1.6400000000000001,1732.4393382831452,178.30971924501463
QQQ,1,2018-07-19,2018-08-17,179.0,24.883437270621364,6.279999999999999,4767.851434233543,190.10347468884135
XLE,-1,2018-07-19,2018-08-17,75.0,59.41784063445894,3.02,-2868.5893755042266,148.4867751537407
XLF,-1,2018-07-19,2018-08-17,28.0,166.9408949100389,1.0,-6667.426535858258,202.83431904341535
XLK,1,2018-07-19,2018-08-17,73.0,61.47794454148397,2.33,3561.3178106798764,188.1398026136242
EEM,-1,2018-07-26,2018-08-24,44.5,100.0927860126337,1.65,97.73036427808967,139.43230151310263
QQQ,1,2018-07-26,2018-08-24,180.0,24.74407573627111,6.34,4653.3690678951325,154.0737125432223
TLT,1,2018-07-26,2018-08-24,119.0,37.39834102455149,2.4299999999999997,651.3425132059136,131.2501746554884
XLE,-1,2018-07-26,2018-08-24,77.0,57.85118038391432,2.77,-1367.6574201219926,132.27401836612992
XLK,-1,2018-07-26,2018-08-24,73.0,61.02226946701929,2.4699999999999998,-4998.31168681718,161.07863666779355
EEM,-1,2018-08-02,2018-08-31,44.0,101.12990419357398,1.7000000000000002,8851.000701437442,247.7484389583944
GLD,1,2018-08-02,2018-08-31,114.5,38.99189116832885,2.47,-1859.3914454293997,201.43618332162404
TLT,1,2018-08-02,2018-08-31,118.5,37.67709269687581,2.3600000000000003,1689.6879057964052,113.4721925347664
XLE,-1,2018-08-02,2018-08-31,75.5,59.04346283769022,2.75,-491.1095252379363,207.45193622810046
XLK,-1,2018-08-02,2018-08-31,72.5,61.404022626645485,2.32,-4405.143670418234,128.90207923857537
HYG,1,2018-08-09,2018-09-07,86.0,52.75849923595142,0.75,1597.7438305881276,145.00244028286576
IWM,-1,2018-08-09,2018-09-07,168.0,26.55890832263231,4.16,-806.7930797083183,152.8262650642792
QQQ,1,2018-08-09,2018-09-07,182.0,24.491726866106717,5.0600000000000005,2023.4625605027743,133.80251595525792
SPY,1,2018-08-09,2018-09-07,285.0,15.713861888982196,5.34,695.6615368882922,157.94702892639128
TLT,-1,2018-08-09,2018-09-07,120.0,37.15345394483856,2.37,-224.8660613601029,158.5511883643704
XLE,-1,2018-08-09,2018-09-07,75.0,59.33013899864965,2.4,2681.935678115219,170.09808548025376
GLD,1,2018-08-16,2018-09-14,111.0,40.22819362376694,2.9000000000000004,1945.7328126732389,125.08674987895336
IWM,-1,2018-08-16,2018-09-14,167.5,26.6007493005466,4.65,-3962.4855756457864,114.93827911453344
QQQ,1,2018-08-16,2018-09-14,180.0,24.73311118052871,5.77,3833.2612383507685,121.2814155071166
SPY,-1,2018-08-16,2018-09-14,284.0,15.710234897546961,6.33,-2975.2957590098144,126.50209139077242
XLF,-1,2018-08-16,2018-09-14,28.0,161.4546417402227,0.92,-8490.9616133103,94.74601969811208
EEM,1,2018-08-23,2018-09-21,42.5,104.84228784324317,1.73,-1053.3776068556842,212.2387428260616
HYG,1,2018-08-23,2018-09-21,86.0,51.68332058305815,0.77,1963.2217182822933,130.46804803778588
IWM,-1,2018-08-23,2018-09-21,171.0,26.030363794637715,4.43,-4110.077391326499,174.30990661398747
TLT,-1,2018-08-23,2018-09-21,122.0,36.43073249962331,2.37,-1305.0545408569226,107.48711558582514
XLF,1,2018-08-23,2018-09-21,28.0,160.16164794804098,0.92,2725.7657025323815,149.22948300845076
XLK,-1,2018-08-23,2018-09-21,73.5,60.563996157820085,2.3099999999999996,-2289.4888388840072,193.66326803807777
GLD,-1,2018-08-30,2018-09-28,114.0,39.287642747721165,2.63,-3931.9085488378464,160.57209795147952
QQQ,1,2018-08-30,2018-09-28,186.0,23.901833829957667,5.88,6319.826706519464,124.88874382191375
SPY,1,2018-08-30,2018-09-28,290.0,15.340777578606758,6.4399999999999995,5574.424003374446,101.70756612948992
TLT,-1,2018-08-30,2018-09-28,121.5,36.85272427867794,2.38,-192.23049211064404,100.04409515874607
XLK,-1,2018-08-30,2018-09-28,75.5,59.274517837362104,2.39,-6536.442996474206,142.64505642969658
EEM,1,2018-09-07,2018-10-05,41.5,109.18050857154337,1.8900000000000001,1982.631405347499,170.32011501293135
GLD,-1,2018-09-07,2018-10-05,113.0,40.26457692438707,2.55,-2131.5498518899976,199.91746071284564
